gene_id/transcript_id	SJINF053_211_withinKeepPairs
RPL21P66-001	0.0
RP4-738P15.4-001	0.0
SNX18P3-001	0.0
SNX18P3-002	2.0
SLC25A5P8-001	0.0
RP11-820K3.2-001	1.0
FREM2-AS1-001	0.0
RPL31P53-001	0.0
RP11-400G3.3-001	0.0
ARL6IP1P2-001	1.0
RP11-433O3.1-001	0.0
RPF2P1-001	0.0
MIPEPP1-001	1.0
RP11-540K16.2-001	0.0
RP11-149F8.4-001	0.0
PPP1R26-AS1-002	0.0
PPP1R26-AS1-005	3.0
PPP1R26-AS1-004	3.0
PPP1R26-AS1-003	0.0
CT62-001	0.0
CT62-005	0.0
CT62-002	0.0
CT62-003	0.0
ATP6V0E1P1-001	1.0
AC078942.1-001	0.0
TDGF1P3-001	0.0
TDGF1P3-002	0.0
AC009506.2-001	0.54
AC011515.2-001	5.0
CICP8-001	0.0
TMEM246-AS1-003	0.0
TMEM246-AS1-001	0.0
TMEM246-AS1-004	0.0
TMEM246-AS1-002	0.0
NRSN2-AS1-001	0.0
NRSN2-AS1-002	29.0
AC015977.6-001	0.0
IGKV1OR9-2-001	0.0
RPS5P7-001	0.0
SFTA1P-003	0.0
SFTA1P-002	0.0
SFTA1P-001	0.0
SFTA1P-004	0.0
RP13-643D4.1-001	0.0
RP11-350E12.4-001	0.0
AC099754.1-001	0.0
RP11-422P22.1-001	0.0
NHEG1-002	0.0
NHEG1-001	0.0
AC016700.4-001	0.0
RP11-218L14.4-001	54.0
AC106883.1-001	0.0
RP11-69A21.2-001	0.0
RP11-69A21.2-002	0.0
RP11-552J9.13-001	0.0
PGM5P4-001	0.0
RP11-3B7.1-201	0.0
RP11-3B7.1-001	0.0
RAB28P5-001	18.54
TGIF2P1-001	18.0
AC010878.3-001	2.0
RPL26P34-001	0.0
RPS15AP17-001	0.0
AC080125.1-001	0.0
CTD-2384B11.2-001	3.0
RP11-207C16.4-001	5.0
RP11-764K9.1-001	0.0
AP000345.4-001	0.0
RP3-509I19.1-010	0.0
AC104843.3-001	0.0
RP5-1178H5.2-001	0.0
AKR1C5P-001	0.0
RPL21P3-001	3.01
AC104134.2-001	0.0
AC019330.1-001	0.0
RBMS1P1-001	204.12
TNPO1P1-001	6.0
RP11-168C9.1-001	0.0
LINC00331-001	0.0
AC108479.1-001	0.0
AP001626.1-001	0.0
MTND1P12-001	0.0
LINC01504-001	7.0
LINC01504-003	3.0
LINC01504-002	0.0
RP1-257A15.1-003	0.0
RP1-257A15.1-002	0.0
RP1-257A15.1-001	0.0
KRT41P-001	0.0
BOLA3-AS1-001	20.0
BOLA3-AS1-002	0.0
BOLA3-AS1-003	0.0
MPRIP-AS1-001	10.0
AC004938.5-001	0.0
AC087073.1-001	0.0
RP4-665J23.2-001	0.0
RPS15AP10-001	13.0
AC009477.7-001	0.0
RAB6C-AS1-002	0.0
RAB6C-AS1-001	0.0
RAB6C-AS1-003	0.0
RP3-508I15.14-001	4.12
RP11-340I6.5-001	0.0
TPI1P4-001	0.0
RP11-736E3.1-002	0.0
RP11-736E3.1-001	0.0
RP5-1121H13.4-001	0.0
RP13-93L13.1-001	6.0
FDPSP1-001	2.0
ZNF70P1-001	0.0
RFPL1S-002	0.0
RFPL1S-001	3.91
RFPL1S-201	0.0
OFD1P10Y-001	0.0
RP3-406C18.2-001	0.0
JPX-001	307.56
JPX-003	8.08
JPX-002	1.07
JPX-012	0.0
JPX-009	0.0
JPX-011	0.0
JPX-005	0.0
JPX-004	22.66
JPX-010	0.0
JPX-007	7.32
JPX-006	41.53
JPX-008	20.77
RP11-262D11.2-001	1.0
RP11-120J1.1-001	0.0
RP11-120J1.1-002	0.0
ATP13A4-AS1-002	1.0
ATP13A4-AS1-001	0.0
RP11-377K22.2-001	0.0
AC013437.6-001	0.0
CTD-2302A16.2-001	0.0
RP1-8B22.2-001	0.0
PLCB1-IT1-002	0.0
PLCB1-IT1-001	0.0
AC006548.19-001	0.0
RP11-542E6.3-001	0.0
RP11-38J22.2-001	0.0
NUTM2B-AS1-009	10.84
NUTM2B-AS1-008	8.16
NUTM2B-AS1-005	25.09
NUTM2B-AS1-003	78.01
NUTM2B-AS1-007	0.0
NUTM2B-AS1-002	0.0
NUTM2B-AS1-004	8.82
NUTM2B-AS1-006	15.65
NUTM2B-AS1-010	2.0
NUTM2B-AS1-011	0.0
NUTM2B-AS1-001	77.43
NUTM2B-AS1-012	172.53
NUTM2B-AS1-013	651.48
RP11-301G21.1-001	0.0
RP11-403P14.1-001	0.0
RP11-760D2.1-001	0.0
RP11-390F4.3-003	0.0
RP11-390F4.3-002	0.0
RP11-390F4.3-001	0.86
RP11-390F4.3-004	7.14
RP4-610C12.3-001	9.0
UBE2Q2P4Y-001	0.0
GBP1P1-001	19.28
GBP1P1-002	8.8
LINC01107-001	1.0
AC104651.2-001	0.0
KCNMA1-AS2-001	0.0
KCNMA1-AS2-002	0.0
AC002064.5-001	0.0
RPL15P4-001	1.0
SNRPFP3-001	0.0
GAPDHP16-001	3.0
RP11-330C7.3-001	1.0
CYP4A22-AS1-001	0.0
AC069282.6-001	129.0
SSXP5-001	0.0
AIFM1P1-001	0.0
PCDH8P1-001	0.0
PCDH8P1-002	0.0
LINC00475-004	0.0
LINC00475-003	0.0
LINC00475-006	0.0
LINC00475-002	0.0
LINC00475-005	0.0
LINC00475-007	0.0
LINC00475-008	0.0
LINC00475-001	0.0
RP11-165N19.2-001	2.0
MTND1P34-001	0.0
FAM197Y5-201	0.0
FAM197Y5-003	0.0
FAM197Y5-001	0.0
RP11-396C23.2-001	1.0
RP11-396C23.2-002	0.0
RP11-236B18.2-001	0.0
TTTY16-001	0.0
AC005237.4-001	0.0
RP11-203F10.1-001	1.0
IGKV6D-21-001	5.0
MKRN2OS-001	0.0
MKRN2OS-004	0.0
MKRN2OS-003	7.0
MKRN2OS-002	1.0
RP11-383B4.4-001	2.0
RP3-370M22.8-001	4.0
SP3P-001	0.0
RP11-196I18.3-001	0.0
XX-C2158C6.3-001	0.0
PAWRP1-001	0.0
LINC01393-002	0.0
LINC01393-001	0.0
LINC01393-003	0.0
LINC01393-004	0.0
STIP1P3-001	0.0
AC073325.1-001	0.0
OR5BE1P-001	0.0
AC018799.1-001	0.0
AC018799.1-002	0.0
AC018799.1-003	0.0
AC002480.5-001	0.0
ZNF385D-AS1-001	0.0
KB-1027C11.4-001	0.0
RP11-545I10.2-001	0.0
RP11-328J2.1-001	0.0
RP11-328J2.1-002	0.0
AC098973.2-002	0.0
AC098973.2-001	0.0
AC098973.2-003	0.0
RP11-210H10__A.1-001	0.84
RP11-210H10__A.1-002	1.16
RP11-19J3.5-001	0.0
NAALADL2-AS1-001	0.0
RP11-527D7.1-002	0.0
RP11-527D7.1-001	0.0
AP000320.6-001	1.0
C2CD4D-001	1.0
Z95114.6-001	0.0
UBE2D3P2-001	0.0
AC083867.4-001	0.0
FAM197Y8-002	0.0
FAM197Y8-001	0.0
FAM197Y8-003	0.0
RP11-412H9.2-001	0.0
AC006076.1-001	0.0
LINC01492-001	0.0
LINC01492-003	0.0
LINC01492-002	0.0
RP11-384B12.3-001	1.0
CCT4P2-001	4.0
AC013733.4-001	0.0
DOCK4-AS1-001	0.0
RPL35P5-001	0.0
DRAXINP1-001	0.0
NCBP2-AS1-001	2.04
EDNRB-AS1-001	1.0
RP1-159M24.1-001	0.0
TRIM53AP-001	0.0
AC011193.1-001	0.0
AC011193.1-002	0.0
RP4-630C24.1-001	0.0
IPPKP1-001	0.0
AC096669.1-001	0.0
AC096669.1-002	0.0
AC096669.1-003	0.0
RP11-360D2.2-001	0.0
AC098826.4-001	0.0
XXbac-BPG308K3.6-001	0.0
XXbac-BPG308K3.6-003	0.0
XXbac-BPG308K3.6-002	0.0
RP11-339D23.1-001	0.0
MTOR-AS1-002	5.37
MTOR-AS1-001	0.0
RP11-325P15.1-001	0.0
RP11-550H2.1-001	0.0
AC005281.2-001	0.0
CDY20P-001	0.0
AC007679.3-001	0.0
RP11-70C1.1-001	3.0
AC099552.2-001	0.0
LINCMD1-001	0.0
ZNF469-201	1.39
ZNF469-001	1063.61
RBMY2UP-001	0.0
RP4-604A21.1-001	0.0
MYT1L-AS1-002	0.0
MYT1L-AS1-001	0.0
RP11-569A11.2-001	0.0
PPIAP17-001	0.0
AGBL4-IT1-001	0.0
TBL1YP1-001	0.0
RP11-31H5.1-001	0.0
C9orf135-AS1-002	0.0
C9orf135-AS1-001	0.0
C9orf135-AS1-003	0.0
MTND2P28-001	1010.4
RP5-997D24.3-001	3.0
HNRNPA3P15-001	6.0
AP001046.6-001	0.0
PABPC1P12-001	0.0
PGAM1P2-001	0.0
RP5-1022P6.4-001	0.0
SNRPEP5-001	0.0
RP11-70P17.1-001	5.0
RPL35AP4-001	0.0
AC005487.2-001	0.0
SBDSP1-004	23.75
SBDSP1-005	22.22
SBDSP1-003	4.95
SBDSP1-001	78.22
SBDSP1-002	87.54
AC064875.2-002	0.0
AC064875.2-003	0.0
AC064875.2-004	0.0
AC064875.2-001	0.0
EIF2S2P5-001	2.0
KCNMA1-AS3-001	1.0
RNF19BPY-001	0.0
PGM5-AS1-002	0.0
PGM5-AS1-001	0.0
RP5-858B6.1-001	0.0
RP5-843L14.1-001	0.0
RP5-843L14.1-002	0.0
TAF13P2-001	1.0
RP1-73A14.1-001	0.0
RPL14P5-001	0.0
RP11-1036F1.1-001	0.0
FAM195B-004	375.94
FAM195B-201	0.0
FAM195B-005	50.85
FAM195B-009	76.67
FAM195B-003	0.0
FAM195B-007	8.59
FAM195B-002	98.34
FAM195B-006	15.06
FAM195B-011	0.0
FAM195B-008	11.86
FAM195B-010	44.04
FAM195B-001	96.64
YWHAZP8-001	0.0
SAR1P3-001	0.0
LINC00505-001	0.0
RPL23AP27-001	0.0
CADM3-AS1-001	0.0
CADM3-AS1-002	0.0
FCF1P6-001	0.0
CCNT2P1-001	0.0
RP11-641C17.3-001	0.0
IPO7P2-001	1.0
RP4-784A16.5-001	6.0
RP3-438O4.4-001	0.0
AP000619.5-002	0.0
AP000619.5-001	0.0
AL163953.2-001	0.0
AC005730.2-001	0.0
RP1-301L19.1-001	0.0
RP1-301L19.1-003	0.0
RP1-301L19.1-002	0.0
RP1-301L19.1-004	0.0
RP1-301L19.1-006	0.0
RP1-301L19.1-005	0.0
FAM225B-001	0.04
FAM225B-002	0.0
TSPY5P-001	0.0
TSPY5P-002	0.0
RP1-30E17.2-001	0.0
TREML5P-001	1.0
LAGE3P1-001	3.0
HNRNPA1P35-001	4.17
SLC26A6-007	0.0
SLC26A6-005	0.0
SLC26A6-201	2.08
SLC26A6-006	0.0
SLC26A6-004	26.66
SLC26A6-017	49.39
SLC26A6-001	292.6
SLC26A6-015	10.8
SLC26A6-022	0.0
SLC26A6-020	11.52
SLC26A6-021	0.0
SLC26A6-016	4.04
SLC26A6-009	7.3
SLC26A6-010	13.54
SLC26A6-012	13.85
SLC26A6-013	27.1
SLC26A6-008	179.52
SLC26A6-019	61.34
SLC26A6-018	8.7
SLC26A6-003	302.41
SLC26A6-011	0.0
SLC26A6-014	76.14
SLC26A6-202	0.0
IGHV3-72-001	9.77
IGHV3-72-201	0.23
EIF4A1P13-001	0.0
AC005522.7-001	1.45
RP4-798A17.5-001	0.0
AC004899.3-001	0.0
PTPRD-AS1-001	0.0
PTPRD-AS1-002	1.0
RP13-379L11.1-001	0.0
RP13-379L11.1-002	0.0
RP5-875O13.6-001	0.0
RP11-345I18.4-001	1.0
ATP5G2P1-001	0.0
RPL30P1-001	0.0
RP11-325E14.5-001	4.0
TCEB1P13-001	0.0
RP11-3P22.2-002	0.0
RP11-3P22.2-003	0.0
RP11-3P22.2-001	0.0
NMNAT1P2-001	0.0
RP4-742C19.12-001	0.0
RP4-742C19.12-002	0.0
RP11-269F19.2-002	5.09
RP11-269F19.2-001	0.0
RP11-706O15.8-001	0.0
MTND6P15-001	0.0
LL22NC03-80A10.11-001	22.0
FAM66E-001	0.0
FAM66E-002	0.0
AC007000.10-001	11.0
RP11-71C5.2-001	0.0
RP11-71C5.2-002	0.0
RP6-191P20.3-001	0.0
RP3-365O12.2-001	0.0
AP001627.1-001	0.0
FGD5-AS1-004	60.26
FGD5-AS1-003	3234.88
FGD5-AS1-002	300.95
FGD5-AS1-001	3.31
FGD5-AS1-005	234.6
NEK4P1-001	0.0
NRG3-AS1-001	0.0
NRG3-AS1-002	0.0
NRG3-AS1-003	0.0
NPM1P18-001	2.0
TCEB1P6-001	0.0
LL22NC03-88E1.17-001	0.0
RP11-513G11.4-001	0.0
RP11-513G11.4-002	0.0
AC017002.4-001	3.0
PLAC4-002	0.0
PLAC4-003	0.0
PLAC4-001	0.0
SNHG23-008	0.0
SNHG23-006	0.0
SNHG23-001	0.0
SNHG23-005	0.0
SNHG23-003	0.0
SNHG23-009	0.0
SNHG23-010	0.0
SNHG23-004	0.0
SNHG23-007	0.0
RP11-242O24.3-001	0.0
AC087501.1-001	1.0
RP1-45I4.2-001	0.0
RP11-267N12.2-001	0.0
DBH-AS1-001	47.0
RPS17P17-001	0.0
LINC00489-001	0.0
LINC00431-001	34.56
RP11-417O11.5-001	2.0
LINC01389-001	0.0
P3H2-AS1-001	0.0
AC068535.3-001	0.0
DHRS4L1-001	0.0
DHRS4L1-005	2.04
DHRS4L1-003	0.0
DHRS4L1-002	2.0
DHRS4L1-004	0.0
RP5-850O15.3-001	0.0
RP11-127O4.3-001	0.0
CROCCP1-001	1.0
AC092933.3-001	0.0
SIRPAP1-001	2.0
RP11-354I10.1-001	0.0
DDX39AP1-001	0.0
PROSER2-AS1-001	22.0
PROSER2-AS1-002	0.0
RP4-603I14.3-001	2.0
OR6V1-001	0.0
MIAT-018	0.0
MIAT-006	0.0
MIAT-021	0.0
MIAT-005	0.0
MIAT-012	0.0
MIAT-013	0.0
MIAT-009	0.0
MIAT-011	0.0
MIAT-010	0.0
MIAT-007	0.0
MIAT-022	1.0
MIAT-008	0.0
MIAT-014	0.0
MIAT-016	0.0
MIAT-023	0.0
MIAT-015	0.0
MIAT-020	0.0
MIAT-004	0.0
MIAT-003	115.81
MIAT-002	0.0
MIAT-001	201.39
RP4-583K8.1-001	0.0
LSM3P3-001	0.0
RP11-2L8.1-001	1.0
TRAM2-AS1-001	0.0
TRAM2-AS1-004	9.85
TRAM2-AS1-002	3.74
TRAM2-AS1-003	67.41
AC004540.4-002	5.17
AC004540.4-001	32.83
RP1-234P15.4-001	2.73
RP1-234P15.4-002	7.92
RP1-234P15.4-003	4.35
AC073321.4-001	0.0
RP11-395G17.1-001	0.0
MTND4P23-001	12.0
UBDP1-001	0.0
AC025918.2-001	9.0
RABEPKP1-001	0.0
WARSP1-001	2.0
MRPS11P1-001	0.0
CTD-2313N18.7-001	0.0
RP1-309F20.3-002	1.0
RP1-309F20.3-001	0.0
RP1-309F20.3-003	0.0
RP11-44M6.1-001	0.0
DNAJC19P5-001	6.0
RBMY2KP-001	0.0
RP11-547I7.1-001	0.0
AC009299.4-001	0.0
GRPEL2P2-001	0.0
AC092669.6-001	0.0
AC092669.6-002	0.0
GTF3AP5-001	0.0
AC118653.2-001	0.0
AC118653.2-002	0.0
AC013269.3-001	0.0
UBXN7-AS1-001	0.0
RPL7P45-001	0.0
IGHD6-25-001	0.0
LINC00626-001	0.0
SFTPA3P-001	0.0
FAM229A-004	0.0
FAM229A-002	438.92
FAM229A-003	4.09
FAM229A-001	4.21
ERCC6-001	470.8
ERCC6-005	0.0
ERCC6-002	6.93
ERCC6-003	1.98
ERCC6-004	0.0
ERCC6-009	84.68
ERCC6-006	149.64
ERCC6-007	0.0
ERCC6-008	0.0
ERCC6-010	88.4
RPS18P1-001	1.0
RP3-348I23.3-001	0.0
GS1-594A7.3-001	0.0
RP11-80H5.6-001	0.0
TRMT2B-AS1-001	0.0
AC010970.2-001	0.0
AC139712.1-001	0.0
NIPA2P1-001	1.0
RP11-630D6.1-001	0.0
RP5-981L23.2-001	0.0
RP11-452K12.4-001	9.06
HLA-S-001	0.0
RP11-569G9.7-001	0.0
RUSC1-AS1-002	7.3
RUSC1-AS1-001	267.3
RUSC1-AS1-003	43.89
RUSC1-AS1-201	60.47
PCNPP2-001	0.0
RP11-46A10.2-001	1.0
RP11-46A10.2-002	0.0
RP1-172N19.3-001	0.0
RP11-1018N14.2-001	0.0
HCG4P11-001	59.51
RP5-1177I5.3-001	0.0
AC016582.2-002	0.0
AC016582.2-003	0.0
AC016582.2-001	0.0
AC016582.2-004	0.0
CTB-70D19.1-001	5.0
LINC00368-001	0.0
RP11-495P10.10-001	50.23
LINC01529-001	1.0
LINC01529-002	0.0
LINC01529-003	0.0
LINC00694-001	37.0
AC024067.1-001	0.0
AC004603.4-001	0.0
SERBP1P2-001	0.0
RP3-495K2.3-001	0.0
LINC00115-001	26.83
AC009365.4-001	0.0
LINC01456-001	0.0
BMS1P11-001	2.02
AC098872.3-001	0.0
AC023590.1-002	0.0
AC023590.1-004	0.0
AC023590.1-005	0.0
AC023590.1-003	0.0
AC023590.1-001	0.0
RP11-288L9.4-001	2.0
RP11-288L9.4-006	0.0
RP11-288L9.4-005	0.0
RP11-288L9.4-003	0.0
RP11-288L9.4-004	0.0
RP11-288L9.4-002	0.0
AC074289.1-005	0.0
AC074289.1-003	0.0
AC074289.1-004	0.0
AC074289.1-001	0.0
AC074289.1-006	0.0
AC074289.1-002	9.0
RP3-476K8.3-001	3.0
RP11-384K6.2-001	195.41
RP11-6J24.3-001	0.0
TRAPPC2P8-001	0.0
AC007742.3-001	0.0
AC002075.3-001	0.0
FRG2B-002	0.0
FRG2B-001	0.0
HSPE1P13-001	2.0
MTND2P9-001	0.0
RP1-144F13.3-001	0.0
MORF4L1P7-001	0.0
RP4-758J18.7-001	0.0
AP000949.1-001	0.0
RPS27P16-001	0.0
AC009310.1-001	0.0
RP13-258O15.1-001	0.0
RP11-57C13.6-002	0.0
XXbac-BPG154L12.4-001	0.0
AC007879.4-001	0.0
RPL7P59-001	0.0
RP11-66A2.1-001	0.0
RIMKLBP2-001	32.0
NOL7-002	23.87
NOL7-001	508.27
NOL7-003	98.4
RP11-57G10.1-001	0.0
RP4-736I12.1-001	0.0
RP1-111D6.2-001	0.0
RP13-313G19.2-001	0.0
CACYBPP1-001	1.0
AC000036.4-001	1.0
DKFZP434L187-201	0.0
DKFZP434L187-001	0.0
RP3-395M20.7-001	5.59
CTAGE4-001	21.6
AC133965.1-001	0.0
RP4-566D2.1-001	3.0
BANF1P5-001	0.0
RP11-501J20.5-001	0.0
PCA3-001	0.0
RP4-575N6.4-001	0.0
C5orf67-001	0.0
C5orf67-201	0.0
AC093326.2-001	0.0
AC016907.2-001	0.0
RIOK3P1-001	0.0
RP3-441A12.1-001	0.0
RP11-313E4.1-001	0.0
RP11-554I8.1-001	4.0
RP3-358H7.1-001	0.0
NTF4-002	0.0
NTF4-003	0.0
NTF4-004	0.0
NTF4-001	0.0
ODF2-AS1-001	7.02
RP11-69E9.1-001	0.0
SATB2-AS1-002	0.0
SATB2-AS1-004	0.0
SATB2-AS1-006	0.0
SATB2-AS1-003	0.0
SATB2-AS1-001	0.0
RP5-1077I2.3-001	1.0
CTD-2267G17.2-001	0.0
MTND4P3-001	0.0
RP11-360A18.1-001	0.0
AC009950.2-006	0.0
AC009950.2-001	0.0
AC009950.2-002	78.07
AC009950.2-004	115.43
AC009950.2-003	30.94
AC009950.2-005	77.61
AC009950.2-010	23.66
AC009950.2-009	0.0
AC009950.2-007	0.0
AC009950.2-011	0.0
AC009950.2-008	0.0
NRIR-001	19.23
NRIR-002	3.77
RP11-508N22.6-001	0.0
ELFN1-001	125.0
ELFN1-201	0.0
ABHD11-AS1-001	1.0
RP3-526F5.2-001	0.0
CTA-85E5.6-001	1.0
MTND1P23-001	0.0
PIGBOS1-001	55.48
PIGBOS1-003	0.0
PIGBOS1-002	101.9
AC005550.5-001	0.0
LINC01534-002	18.86
LINC01534-001	5.87
LINC01534-003	11.28
RP11-192N10.2-001	0.0
HAR1A-001	1.0
AC010746.3-001	0.0
OR7E19P-002	0.0
OR7E19P-001	0.0
AC102953.4-001	0.0
RP11-538D16.3-001	0.0
HMGB1P26-001	0.0
UBXN10-AS1-001	0.0
LAMP5-AS1-001	291.01
SNRPEP7-001	0.0
RPL23AP34-001	3.97
TRGVA-001	1.0
OR4A8-001	0.0
NDUFA12P1-001	0.0
GTF2IP14-001	0.0
RP11-312J18.3-001	1.0
RP11-10J5.1-001	10.0
RP11-464C19.3-001	0.0
RP11-211N8.2-003	0.0
RP11-211N8.2-001	3.99
RP11-211N8.2-002	0.0
SEPT14P3-001	0.0
KCNIP2-AS1-001	3.0
RP11-403E24.1-001	3.0
OFD1P1Y-001	0.0
AP001434.2-001	0.0
MRPS18BP1-001	0.0
RP11-467I20.4-001	0.0
CCT8P1-001	161.04
RPL36AP55-001	0.0
PRICKLE2-AS3-001	0.0
CDK2AP2P3-001	0.0
AC026167.1-001	0.0
CT47A6-001	0.0
CT47A6-201	0.0
COX5BP7-001	0.0
LGALS17A-001	0.0
LGALS17A-002	0.0
LGALS17A-006	0.0
LGALS17A-004	0.0
LGALS17A-005	0.0
RP11-57H12.3-002	0.0
RP11-57H12.3-001	0.0
PFN1P12-001	0.0
RP4-798A10.2-001	122.07
HLA-DQB3-001	0.0
FGF13-AS1-001	0.0
FGF13-AS1-002	0.0
RP1-111C20.3-001	0.0
NANOGNBP1-001	0.0
RP11-338C15.2-001	0.0
LINC01040-001	0.0
PPIAP21-001	0.0
AC005740.3-001	0.0
AC010745.1-001	0.0
CDY10P-001	0.0
AP000705.7-001	0.0
AC009274.6-001	1.0
AP1S2P1-001	0.0
RP11-196I18.4-001	0.0
YBX1P8-001	5.0
TLK2P1-001	21.39
ZNF503-AS1-001	12.35
ZNF503-AS1-003	0.0
ZNF503-AS1-004	1.63
ZNF503-AS1-005	0.02
ZNF503-AS1-002	0.0
ZNF503-AS1-007	0.0
ZNF503-AS1-006	0.0
RP5-1070A16.1-001	0.0
MEMO1P1-001	7.45
PAICSP1-001	8.0
MTND4P32-001	2.0
PHF2P2-002	0.0
PHF2P2-001	0.0
AC092570.1-001	0.0
HMGB3P20-001	0.0
PCMTD1P1-001	0.0
AC009531.2-001	0.0
PGBD4P6-001	0.0
ZBTB45P2-001	0.0
AC009541.1-001	0.0
LINC00623-002	0.0
LINC00623-005	2.16
LINC00623-004	0.0
LINC00623-003	0.0
LINC00623-001	174.24
HNRNPA3P4-001	0.0
RP11-552E20.4-001	27.0
AC016772.4-001	0.0
PRSS44-001	0.0
PRSS44-002	1.73
PHKG1P1-001	0.0
RP11-205K6.2-001	0.0
RP3-399L15.2-001	0.0
RP11-345J13.1-001	0.0
USP12PX-001	1.0
RP11-24H1.1-001	0.0
SLC39A12-AS1-001	0.0
SLC39A12-AS1-002	0.0
RP4-706A16.3-001	5.96
UQCRFS1P1-001	20.46
EIF3LP3-001	4.0
AC106869.2-001	0.0
AC106869.2-002	0.0
RP11-180O5.2-001	2.0
RP1-300G12.2-001	0.0
RP1-300G12.2-003	0.0
LINC00937-003	0.0
LINC00937-005	0.0
LINC00937-006	0.0
LINC00937-007	0.0
LINC00937-002	1.0
LINC00937-004	0.0
LINC00937-001	4.0
RBMY2AP-001	0.0
RPS28P8-001	0.0
RPL7P3-001	0.0
AC087499.9-001	0.0
AC099342.1-001	0.0
AC099342.1-003	0.0
AC099342.1-002	0.0
SEC11B-001	0.0
AC007461.2-001	0.0
SEPT7P3-001	9.0
AC004383.3-001	1.0
RAB28P1-001	0.0
RP11-272G22.2-001	0.0
FCF1P4-001	0.0
RP11-672F9.1-001	0.0
AC111200.8-001	0.0
AP001476.3-001	0.0
USP9YP6-001	0.0
AC079199.2-001	0.0
MTND3P1-001	0.0
RP1-197J16.2-001	0.0
AC009487.6-001	12.12
DDC-AS1-001	0.0
FTCDNL1-001	0.0
FTCDNL1-002	0.0
FTCDNL1-003	1.0
FTCDNL1-201	7.0
AC098823.3-001	0.0
PSMC1P12-001	0.0
RPL26P9-001	0.0
AC013248.2-001	0.0
AC073465.3-001	0.0
RPS3AP46-001	0.0
RP4-683M8.2-002	0.0
RP4-683M8.2-001	0.0
RP11-120E13.1-001	0.0
BAIAP2-AS1-002	258.65
BAIAP2-AS1-001	293.35
RP1-228P16.7-001	0.0
RP11-461K13.1-001	0.0
RP11-461K13.1-002	0.0
AF277315.13-001	0.0
RPL35P8-001	0.0
RP1-138B7.5-001	0.0
RPS27AP3-001	2.0
KRT16P6-002	0.0
KRT16P6-001	0.0
KRT16P6-003	0.0
KRT16P6-004	0.0
TUBBP10-001	3.31
SLC25A39P1-001	7.0
RP1-69D17.4-002	0.0
RP1-69D17.4-001	3.0
RP3-389A20.5-001	0.0
AC124944.3-001	0.0
AC124944.3-002	3.0
RPL23AP76-001	0.0
OR52E3P-001	0.0
CLCP2-001	0.0
LINC01375-001	4.0
LA16c-17H1.3-001	0.0
EIF4A1P5-001	1.0
RP11-167P22.3-001	0.0
FGFR3P6-001	2.0
RP11-474O21.2-001	0.0
AP4B1-AS1-001	202.48
RP11-564C4.4-001	0.0
RP11-375H17.1-001	0.0
RP4-712E4.1-001	0.0
TEX22-002	45.78
TEX22-001	8.27
LINC00685-001	7.0
RP11-278A23.1-001	37.0
RP1-92C8.3-001	0.0
RANP7-001	0.0
TRIM64FP-001	0.0
TCEB1P21-001	0.0
HNRNPA1P3-001	0.0
CLK3P2-001	7.3
RP3-398G3.5-001	0.0
RP1-137D17.1-002	0.0
RP1-137D17.1-001	0.0
GAPDHP75-001	0.0
RP11-536O18.1-001	0.0
RP11-12D5.2-001	0.0
SGMS1-AS1-001	146.23
SGMS1-AS1-002	2.47
RP11-328D5.1-001	4.0
RP4-760C5.5-001	0.0
AL157359.3-001	0.0
AC007790.4-001	2.0
RP5-1050E16.2-001	0.0
RP1-104O17.3-001	0.0
RP11-99H8.1-001	0.0
C8orf59P1-001	0.0
WASH7P-001	556.19
RP11-453O22.1-001	0.0
TRGV6-001	1.0
UBQLN4P2-001	0.0
RPS12P5-001	0.0
RPL19P1-001	0.0
AC079163.1-001	0.0
CICP22-001	12.03
RPL26P19-001	4.21
RP11-753E22.3-001	0.0
TSPY16P-001	0.0
SLMO2P1-001	0.0
RPLP0P1-001	0.0
AC007237.2-001	0.0
RP11-419C5.2-002	109.8
RP11-419C5.2-003	59.8
RP11-419C5.2-001	20.79
RP1-151B14.9-001	0.0
KRT18P24-001	0.0
LEMD1-AS1-001	2.0
RP11-276H19.1-001	1.0
AC132807.1-001	8.0
RP1-310O13.7-001	0.0
LINC00381-001	0.0
LL0XNC01-221F2.2-001	2.0
RPS17P8-001	0.0
RPL37AP1-001	0.0
ZNF32-AS1-001	2.06
KRT18P36-001	0.0
SUPT4H1P-001	1.0
RP11-307P5.2-001	0.0
LINC00408-001	0.0
RP11-15I11.3-002	0.0
RP11-15I11.3-003	0.0
RP11-15I11.3-001	0.0
RP1-18D14.7-001	0.0
MRPL35P3-001	1.24
PTP4A1P3-001	1.0
UBE2V2P1-001	0.0
GRM7-AS3-003	0.0
GRM7-AS3-006	0.0
GRM7-AS3-007	0.0
GRM7-AS3-001	0.0
GRM7-AS3-005	0.0
GRM7-AS3-008	0.0
GRM7-AS3-009	0.0
GRM7-AS3-002	0.0
GRM7-AS3-004	0.0
GTF2H2B-004	0.0
GTF2H2B-002	0.0
GTF2H2B-001	65.09
GTF2H2B-003	0.0
AC064836.3-001	0.0
PHKBP1-001	0.0
ISM1-AS1-001	0.0
AC009961.3-002	9.0
AC009961.3-001	10.78
AC009961.3-003	14.22
RP11-61N20.3-001	24.81
ZNF736P2Y-001	0.0
ARHGAP26-AS1-002	0.0
ARHGAP26-AS1-001	0.0
ARHGAP26-AS1-003	0.0
