gene_id	test_unc_SRR1559191
NEIL3	40.3615
NEK10	6.9333
NEK11	60.4185
NEK1	260.2451
NEK2	280.5497
NEK3	463.0432
NEK4	209.7313
NEK5	2.4762
NEK6	71.8088
NEK7	467.0051
NEK8	24.5141
NEK9	1148.6938
NELF	1378.2345
NELL1	0.9905
NELL2	3787.5449
NENF	3448.8052
NEO1	416.4913
NES	1696.1743
NET1	441.2529
NETO1	213.9408
NETO2	582.8897
NEU1	529.1569
NEU2	0.0000
NEU3	23.2760
NEU4	287.4830
NEURL1B	331.0635
NEURL2	73.0469
NEURL3	9.9047
NEURL4	490.5287
NEURL	571.0041
NEUROD1	0.0000
NEUROD2	0.4952
NEUROD4	16.5903
NEUROD6	11.1428
NEUROG1	0.0000
NEUROG2	0.0000
NEUROG3	2.7238
NEXN	46.7996
NF1P1	644.5462
NF1	421.6912
NF2	285.0068
NFAM1	30.2092
NFASC	412.2818
NFAT5	431.3483
NFATC1	50.5138
NFATC2IP	558.1280
NFATC2	0.7429
NFATC3	214.9313
NFATC4	403.6152
NFE2L1	3467.1289
NFE2L2	719.5741
NFE2L3	239.9406
NFE2	5.6952
NFIA	48.2853
NFIB	202.5505
NFIC	44.8186
NFIL3	323.6350
NFIX	51.5043
NFKB1	138.9130
NFKB2	103.7514
NFKBIA	1162.5604
NFKBIB	306.0542
NFKBID	35.9044
NFKBIE	327.5969
NFKBIL1	1365.8537
NFKBIL2	184.4744
NFKBIZ	63.1423
NFRKB	296.6448
NFS1	503.6523
NFU1	937.2292
NFX1	248.1119
NFXL1	183.9792
NFYA	232.2645
NFYB	689.1172
NFYC	729.7264
NGB	0.0000
NGDN	1799.1829
NGEF	128.5131
NGFRAP1	12312.9875
NGFR	384.5487
NGF	90.6277
NGLY1	559.3661
NGRN	10641.3272
NHEDC1	20.0570
NHEDC2	313.4827
NHEG1	1.9809
NHEJ1	166.3984
NHLH1	12.1332
NHLH2	136.6844
NHLRC1	56.4566
NHLRC2	14.8570
NHLRC3	497.7095
NHLRC4	27.7331
NHP2L1	6525.9378
NHP2	4751.0214
NHSL1	14.8570
NHSL2	10.3999
NHS	28.4759
NICN1	940.2006
NID1	319.4255
NID2	132.7225
NIF3L1	731.2121
NINJ1	1106.5990
NINJ2	57.6947
NINL	1147.7034
NIN	323.3874
NIP7	449.4243
NIPA1	268.4165
NIPA2	686.6411
NIPAL1	0.0000
NIPAL2	7.4285
NIPAL3	237.7120
NIPAL4	1.7333
NIPBL	463.2908
NIPSNAP1	3936.3625
NIPSNAP3A	576.9469
NIPSNAP3B	126.2845
NISCH	5563.2042
NIT1	1020.4284
NIT2	629.9369
NKAIN1	872.3536
NKAIN2	5.4476
NKAIN3	0.9905
NKAIN4	3.2190
NKAPL	70.0755
NKAP	363.2537
NKD1	42.5901
NKD2	19.3141
NKG7	174.3221
NKIRAS1	462.0527
NKIRAS2	3043.2091
NKPD1	13.6189
NKRF	405.5961
NKTR	1020.4284
NKX1-2	0.0000
NKX2-1	0.0000
NKX2-2	0.0000
NKX2-3	1.4857
NKX2-4	0.0000
NKX2-5	0.0000
NKX2-6	0.0000
NKX2-8	0.0000
NKX3-1	2.7238
NKX3-2	2.7238
NKX6-1	888.6963
NKX6-2	16.0951
NKX6-3	0.0000
NLE1	274.1117
NLGN1	8.6666
NLGN2	1253.9309
NLGN3	231.5216
NLGN4X	215.1789
NLGN4Y	14.3618
NLK	635.8797
NLN	135.9416
NLRC3	44.5710
NLRC4	32.4378
NLRC5	176.5507
NLRP10	0.0000
NLRP11	0.0000
NLRP12	0.0000
NLRP13	0.0000
NLRP14	0.7429
NLRP1	62.3994
NLRP2	2.9714
NLRP3	18.0760
NLRP4	0.0000
NLRP5	0.0000
NLRP6	0.9905
NLRP7	0.0000
NLRP8	0.0000
NLRP9	12.8761
NLRX1	87.6563
NMBR	0.0000
NMB	180.7602
NMD3	539.8044
NME1-NME2	211.4647
NME1	9491.8906
NME2P1	5052.1233
NME2	21036.0282
NME3	2597.4991
NME4	2242.4167
NME5	135.1987
NME6	182.4935
NME7	381.5773
NMI	209.9790
NMNAT1	86.9135
NMNAT2	755.4785
NMNAT3	368.9489
NMRAL1	1557.7566
NMS	0.0000
NMT1	1778.3831
NMT2	127.2750
NMUR1	17.0856
NMUR2	3.7143
NMU	8.6666
NNAT	6865.1727
NNMT	1237.0930
NNT	403.1200
NOB1	723.5360
NOBOX	0.0000
NOC2L	2332.5492
NOC3L	267.9213
NOC4L	727.2502
NOD1	114.6465
NOD2	19.5617
NODAL	29.9616
NOG	0.0000
NOL10	361.2727
NOL11	1139.7796
NOL12	905.5342
NOL3	741.3644
NOL4	379.3488
NOL6	474.6812
NOL7	1319.7970
NOL8	371.9203
NOL9	77.0088
NOLC1	1748.6691
NOM1	148.8176
NOMO1	880.7726
NOMO2	313.4827
NOMO3	423.4245
NONO	7275.9688
NOP10	5147.9510
NOP14	369.6917
NOP16	907.0199
NOP2	1140.2749
NOP56	6006.1904
NOP58	1207.3790
NOS1AP	187.1982
NOS1	0.7429
NOS2	13.6189
NOS3	114.1513
NOSIP	1371.3012
NOSTRIN	40.6091
NOTCH1	74.7802
NOTCH2NL	19.3141
NOTCH2	40.1139
NOTCH3	301.8447
NOTCH4	574.4707
NOTO	0.0000
NOTUM	477.4050
NOVA1	393.2153
NOVA2	507.1190
NOV	59.1804
NOX1	9.4094
NOX3	0.0000
NOX4	33.4283
NOX5	15.8475
NOXA1	40.8568
NOXO1	41.5996
NPAS1	10.6475
NPAS2	19.3141
NPAS3	44.0758
NPAS4	24.7617
NPAT	113.4084
NPBWR1	0.0000
NPBWR2	0.0000
NPB	86.4182
NPC1L1	24.5141
NPC1	255.0452
NPC2	2383.8059
NPDC1	3034.7901
NPEPL1	3216.5408
NPEPPS	2212.7027
NPFFR1	0.0000
NPFFR2	16.5903
NPFF	319.4255
NPHP1	64.1327
NPHP3	204.2838
NPHP4	297.6353
NPHS1	0.4952
NPHS2	1.7333
NPIPL3	281.0449
NPIP	5588.9563
NPLOC4	2833.2302
NPL	336.2635
NPM1	7839.7920
NPM2	542.2805
NPM3	882.5059
NPNT	49.2757
NPPA	32.1902
NPPB	49.5233
NPPC	6.4380
NPR1	75.5231
NPR2	473.4431
NPR3	0.0000
NPRL2	645.2891
NPRL3	501.9190
NPSR1	0.0000
NPS	0.0000
NPTN	1727.3740
NPTX1	4.4571
NPTX2	217.6551
NPTXR	197.8457
NPVF	0.0000
NPW	3.2190
NPY1R	48.0376
NPY2R	60.9137
NPY5R	7.4285
NPY6R	11.8856
NPY	62818.1255
NQO1	100.7800
NQO2	379.5964
NR0B1	184.2268
NR0B2	2.4762
NR1D1	182.2459
NR1D2	447.1957
NR1H2	317.6922
NR1H3	547.9757
NR1H4	1.7333
NR1I2	16.8379
NR1I3	22.5331
NR2C1	742.1072
NR2C2AP	543.2710
NR2C2	387.5201
NR2E1	0.0000
NR2E3	11.3904
NR2F1	208.9885
NR2F2	281.2926
NR2F6	950.6005
NR3C1	185.4649
NR3C2	3.4666
NR4A1	503.9000
NR4A2	5.4476
NR4A3	5.4476
NR5A1	0.0000
NR5A2	9.1618
NR6A1	0.0000
NRADDP	32.6854
NRAP	0.0000
NRARP	63.1423
NRAS	738.8882
NRBF2	355.8252
NRBP1	1361.3966
NRBP2	1193.7601
NRCAM	4779.2497
NRD1	1436.6720
NRF1	311.9970
NRG1	722.2979
NRG2	54.7233
NRG3	62.8946
NRG4	8.1714
NRGN	61.6566
NRIP1	122.0750
NRIP2	68.8374
NRIP3	62.1518
NRK	2.2286
NRL	33.4283
NRM	865.1727
NRN1L	77.7516
NRN1	41.3520
NRP1	672.2793
NRP2	545.9948
NRSN1	2733.4406
NRSN2	3113.5323
NRTN	2.9714
NRXN1	564.0708
NRXN2	2864.4299
NRXN3	41.8472
NSA2	2999.8762
NSD1	369.6917
NSDHL	449.1767
NSFL1C	1345.7967
NSF	1342.0825
NSL1	162.4365
NSMAF	237.2168
NSMCE1	1511.9475
NSMCE2	511.8237
NSMCE4A	493.0048
NSUN2	1557.2614
NSUN3	154.0176
NSUN4	175.5602
NSUN5P1	2757.4595
NSUN5P2	4450.1671
NSUN5	743.5929
NSUN6	1299.4924
NSUN7	13.6189
NT5C1A	8.6666
NT5C1B	0.0000
NT5C2	685.1554
NT5C3L	7059.3042
NT5C3	987.4954
NT5C	3111.0561
NT5DC1	221.8646
NT5DC2	7864.0584
NT5DC3	73.2945
NT5E	52.7424
NT5M	320.6636
NTAN1	702.2409
NTF3	4.2095
NTF4	0.0000
NTHL1	795.0972
NTM	150.7986
NTN1	12.3808
NTN3	43.0853
NTN4	68.3422
NTN5	10.8951
NTNG1	862.6965
NTNG2	657.1747
NTRK1	999.3810
NTRK2	43.0853
NTRK3	1043.9520
NTSR1	0.0000
NTSR2	0.0000
NTS	113.9037
NUAK1	124.0560
NUAK2	45.5615
NUB1	1704.3457
NUBP1	538.5663
NUBP2	2189.9220
NUBPL	188.4363
NUCB1	1962.1146
NUCB2	854.7728
NUCKS1	2316.4541
NUDCD1	211.7123
NUDCD2	761.1737
NUDCD3	1244.0262
NUDC	2746.8119
NUDT10	463.0432
NUDT11	851.8014
NUDT12	245.8834
NUDT13	160.2080
NUDT14	167.6365
NUDT15	469.2336
NUDT16L1	877.3059
NUDT16P1	72.0565
NUDT16	490.5287
NUDT17	142.6272
NUDT18	121.3322
NUDT19	280.5497
NUDT1	2047.5424
NUDT21	1866.2870
NUDT22	1107.5895
NUDT2	527.4235
NUDT3	903.3057
NUDT4	1248.9786
NUDT5	549.7091
NUDT6	153.7700
NUDT7	520.9855
NUDT8	46.5519
NUDT9P1	13.6189
NUDT9	512.8142
NUF2	493.2524
NUFIP1	205.0266
NUFIP2	323.8826
NUMA1	2687.1363
NUMBL	899.5914
NUMB	479.6335
NUP107	448.9291
NUP133	906.7723
NUP153	355.0823
NUP155	101.5228
NUP160	630.4321
NUP188	518.0141
NUP205	1114.7703
NUP210L	1.7333
NUP210	387.2725
NUP214	608.1466
NUP35	296.3972
NUP37	404.1104
NUP43	390.4915
NUP50	424.1674
NUP54	748.5453
NUP62CL	94.3420
NUP62	620.0322
NUP85	1099.1705
NUP88	517.0236
NUP93	328.8350
NUP98	743.3453
NUPL1	643.0605
NUPL2	720.3169
NUPR1	472.7003
NUS1	552.4328
NUSAP1	770.3355
NUTF2	3726.8788
NVL	771.8212
NWD1	0.0000
NXF1	1816.2684
NXF2B	144.3605
NXF2	373.6536
NXF3	5.2000
NXF4	12.3808
NXF5	0.9905
NXNL1	0.0000
NXNL2	2.2286
NXN	94.8372
NXPH1	526.1855
NXPH2	48.7805
NXPH3	2.7238
NXPH4	214.6837
NXT1	599.4800
NXT2	152.5319
NYNRIN	465.2718
NYX	0.0000
OAF	247.1215
OAS1	106.4752
OAS2	138.1701
OAS3	53.9804
OASL	17.5808
OAT	1333.9111
OAZ1	12119.8465
OAZ2	3772.1926
OAZ3	46.3043
OBFC1	158.7223
OBFC2A	74.0374
OBFC2B	1387.8915
OBP2A	0.0000
OBP2B	0.0000
OBSCN	1697.6600
OBSL1	3221.7407
OC90	0.0000
OCA2	0.0000
OCEL1	156.4937
OCIAD1	3337.1301
OCIAD2	2479.6335
OCLM	13.3713
OCLN	82.2087
OCM2	0.0000
OCM	91.6182
OCRL	961.7432
ODAM	0.0000
ODC1	3810.5732
ODF1	1.7333
ODF2L	316.7017
ODF2	1269.2831
ODF3B	81.2183
ODF3L1	10.6475
ODF3L2	15.5999
ODF3	0.4952
ODF4	0.0000
ODZ1	287.2354
ODZ2	74.0374
ODZ3	118.8560
ODZ4	67.8470
OFD1	340.4729
OGDHL	1220.7503
OGDH	870.3727
OGFOD1	441.2529
OGFOD2	960.5051
OGFRL1	129.2559
OGFR	1383.4344
OGG1	656.9271
OGN	229.7883
OGT	1630.8035
OIP5	119.3512
OIT3	22.5331
OLA1	731.7073
OLAH	1.7333
OLFM1	1425.7769
OLFM2	52.2471
OLFM3	22.2855
OLFM4	21.0474
OLFML1	91.6182
OLFML2A	163.4270
OLFML2B	862.4489
OLFML3	380.0916
OLIG1	0.0000
OLIG2	0.0000
OLIG3	0.0000
OLR1	38.1330
OMA1	158.7223
OMD	29.9616
OMG	4.7047
OMP	0.0000
ONECUT1	0.0000
ONECUT2	98.5514
ONECUT3	0.0000
OOEP	21.7903
OPA1	413.0246
OPA3	91.3706
OPALIN	0.0000
OPCML	3.7143
OPHN1	56.2090
OPLAH	4.7047
OPN1LW	0.0000
OPN1MW	0.0000
OPN1SW	35.6568
OPN3	303.0828
OPN4	6.9333
OPN5	0.7429
OPRD1	0.0000
OPRK1	0.0000
OPRL1	727.9931
OPRM1	5.6952
OPTC	3.2190
OPTN	1060.0470
OR10A2	0.0000
OR10A3	0.0000
OR10A4	0.0000
OR10A5	0.0000
OR10A6	0.0000
OR10A7	0.0000
OR10AD1	5.2000
OR10AG1	0.0000
OR10C1	0.0000
OR10G2	0.0000
OR10G3	0.0000
OR10G4	0.0000
OR10G7	0.0000
OR10G8	0.0000
OR10G9	0.0000
OR10H1	0.0000
OR10H2	0.0000
OR10H3	0.0000
OR10H4	0.0000
OR10H5	0.0000
OR10J1	0.0000
OR10J3	0.0000
OR10J5	0.0000
OR10K1	0.0000
OR10K2	0.0000
OR10P1	0.0000
OR10Q1	0.0000
OR10R2	0.0000
OR10S1	0.0000
OR10T2	0.0000
OR10V1	0.0000
OR10W1	0.0000
OR10X1	0.0000
OR10Z1	0.0000
OR11A1	0.0000
OR11G2	0.0000
OR11H12	0.0000
OR11H1	0.0000
OR11H4	0.0000
OR11H6	0.0000
OR11L1	0.0000
OR12D2	0.0000
OR12D3	0.0000
OR13A1	2.2286
OR13C2	0.0000
OR13C3	0.0000
OR13C4	0.0000
OR13C5	3.4666
OR13C8	0.0000
OR13C9	0.0000
OR13D1	0.0000
OR13F1	0.0000
OR13G1	0.0000
OR13H1	0.0000
OR13J1	8.9142
OR14A16	0.0000
OR14C36	0.0000
OR14I1	1.7333
OR14J1	0.0000
OR1A1	0.0000
OR1A2	0.0000
OR1B1	0.0000
OR1C1	0.0000
OR1D2	1.7333
OR1D4	1.7333
OR1E1	0.0000
OR1E2	0.0000
OR1F1	0.0000
OR1F2P	0.0000
OR1G1	1.7333
OR1I1	0.0000
OR1J1	1.7333
OR1J2	3.2190
OR1J4	1.7333
OR1K1	0.0000
OR1L1	0.0000
OR1L3	1.7333
OR1L4	0.0000
OR1L6	0.0000
OR1L8	1.7333
OR1M1	0.0000
OR1N1	0.0000
OR1N2	0.0000
OR1Q1	16.0951
OR1S1	0.0000
OR1S2	0.0000
OR2A12	0.0000
OR2A14	0.0000
OR2A1	14.6094
OR2A25	0.0000
OR2A2	0.0000
OR2A4	28.7235
OR2A5	1.7333
OR2A7	84.6849
OR2A9P	739.1358
OR2AE1	1.7333
OR2AG1	0.0000
OR2AG2	0.0000
OR2AK2	0.0000
OR2AT4	0.0000
OR2B11	0.0000
OR2B2	0.0000
OR2B3	0.0000
OR2B6	3.4666
OR2C1	3.2190
OR2C3	0.0000
OR2D2	0.0000
OR2D3	0.0000
OR2F1	0.0000
OR2F2	0.0000
OR2G2	0.0000
OR2G3	0.0000
OR2G6	0.0000
OR2H1	0.0000
OR2H2	6.1904
OR2J2	0.0000
OR2J3	0.0000
OR2K2	5.2000
OR2L13	0.0000
OR2L1P	5.4476
OR2L2	21.2950
OR2L3	0.0000
OR2L8	0.0000
OR2M1P	0.0000
OR2M2	0.0000
OR2M3	0.0000
OR2M4	0.0000
OR2M5	0.0000
OR2M7	0.0000
OR2S2	0.0000
OR2T10	0.0000
OR2T11	0.0000
OR2T12	0.0000
OR2T1	0.0000
OR2T27	0.0000
OR2T29	0.0000
OR2T2	0.0000
OR2T33	0.0000
OR2T34	0.0000
OR2T35	0.0000
OR2T3	0.0000
OR2T4	0.0000
OR2T5	0.0000
OR2T6	0.0000
OR2T8	0.0000
OR2V2	0.0000
OR2W1	0.0000
OR2W3	3.4666
OR2W5	0.0000
OR2Y1	0.0000
OR2Z1	0.0000
OR3A1	0.0000
OR3A2	0.0000
OR3A3	0.0000
OR3A4	0.0000
OR4A15	0.0000
OR4A16	0.0000
OR4A47	0.0000
OR4A5	0.0000
OR4B1	0.0000
OR4C11	0.0000
OR4C12	1.7333
OR4C13	0.0000
OR4C15	0.0000
OR4C16	0.0000
OR4C3	0.0000
OR4C45	0.0000
OR4C46	0.0000
OR4C6	0.0000
OR4D10	0.0000
OR4D11	0.0000
OR4D1	0.0000
OR4D2	0.0000
OR4D5	0.0000
OR4D6	0.0000
OR4D9	0.0000
OR4E2	0.0000
OR4F15	0.0000
OR4F17	0.0000
OR4F21	0.0000
OR4F29	14.3618
OR4F4	0.0000
OR4F5	0.0000
OR4F6	0.0000
OR4K13	0.0000
OR4K14	0.0000
OR4K15	0.0000
OR4K17	0.0000
OR4K1	0.0000
OR4K2	0.0000
OR4K5	0.0000
OR4L1	0.0000
OR4M1	8.9142
OR4M2	166.6460
OR4N2	3.7143
OR4N3P	1962.3623
OR4N4	749.0405
OR4N5	0.0000
OR4P4	0.0000
OR4Q3	1.7333
OR4S1	0.0000
OR4S2	0.0000
OR4X1	0.0000
OR4X2	0.0000
OR51A2	0.0000
OR51A4	0.0000
OR51A7	0.0000
OR51B2	0.0000
OR51B4	0.0000
OR51B5	0.0000
OR51B6	0.0000
OR51D1	0.0000
OR51E1	4.7047
OR51E2	4.7047
OR51F1	0.0000
OR51F2	0.0000
OR51G1	0.0000
OR51G2	0.0000
OR51I1	0.0000
OR51I2	0.0000
OR51L1	0.0000
OR51M1	0.0000
OR51Q1	0.0000
OR51S1	0.0000
OR51T1	0.0000
OR51V1	0.0000
OR52A1	0.0000
OR52A4	0.0000
OR52A5	0.0000
OR52B2	0.0000
OR52B4	0.0000
OR52B6	0.0000
OR52D1	0.0000
OR52E2	0.0000
OR52E4	8.9142
OR52E6	8.9142
OR52E8	0.0000
OR52H1	1.7333
OR52I1	0.0000
OR52I2	0.0000
OR52J3	0.0000
OR52K1	0.0000
OR52K2	0.0000
OR52L1	1.4857
OR52M1	0.0000
OR52N1	8.6666
OR52N2	1.7333
OR52N4	3.2190
OR52N5	3.4666
OR52R1	0.0000
OR52W1	3.4666
OR56A1	0.0000
OR56A3	21.2950
OR56A4	0.0000
OR56A5	17.8284
OR56B1	10.1523
OR56B4	6.9333
OR5A1	0.0000
OR5A2	0.0000
OR5AC2	0.0000
OR5AK2	1.7333
OR5AN1	0.0000
OR5AP2	0.0000
OR5AR1	0.0000
OR5AS1	0.0000
OR5AU1	0.0000
OR5B12	0.0000
OR5B17	0.0000
OR5B21	0.0000
OR5B2	0.0000
OR5B3	0.0000
OR5C1	0.0000
OR5D13	0.0000
OR5D14	0.0000
OR5D16	0.0000
OR5D18	0.0000
OR5E1P	0.0000
OR5F1	0.0000
OR5H14	0.0000
OR5H15	0.0000
OR5H1	0.0000
OR5H2	0.0000
OR5H6	0.0000
OR5I1	0.0000
OR5J2	0.0000
OR5K1	0.0000
OR5K2	3.4666
OR5K3	0.0000
OR5K4	0.0000
OR5L1	0.0000
OR5L2	0.0000
OR5M10	0.0000
OR5M11	0.0000
OR5M1	0.0000
OR5M3	0.0000
OR5M8	0.0000
OR5M9	0.0000
OR5P2	0.0000
OR5P3	0.0000
OR5R1	0.0000
OR5T1	0.0000
OR5T2	0.0000
OR5T3	0.0000
OR5V1	0.0000
OR5W2	1.7333
OR6A2	0.0000
OR6B1	1.7333
OR6B2	0.0000
OR6B3	0.0000
OR6C1	0.0000
OR6C2	0.0000
OR6C3	0.0000
OR6C4	0.0000
OR6C65	0.0000
OR6C68	0.0000
OR6C6	0.0000
OR6C70	0.0000
OR6C74	0.0000
OR6C75	0.0000
OR6C76	0.0000
OR6F1	0.0000
OR6K2	0.0000
OR6K3	0.0000
OR6K6	0.0000
OR6M1	0.0000
OR6N1	0.0000
OR6N2	0.0000
OR6P1	0.0000
OR6Q1	0.0000
OR6S1	0.0000
OR6T1	0.0000
OR6V1	0.0000
OR6W1P	0.0000
OR6X1	0.0000
OR6Y1	0.0000
OR7A10	0.0000
OR7A17	0.0000
OR7A5	0.0000
OR7C1	0.0000
OR7C2	0.0000
OR7D2	0.9905
OR7D4	0.0000
OR7E156P	0.0000
OR7E24	0.0000
OR7E37P	50.0186
OR7E5P	7.4285
OR7E91P	0.0000
OR7G1	0.0000
OR7G2	0.0000
OR7G3	0.0000
OR8A1	0.0000
OR8B12	0.0000
OR8B2	0.0000
OR8B3	0.0000
OR8B4	0.0000
OR8B8	0.0000
OR8D1	0.0000
OR8D2	0.0000
OR8D4	0.0000
OR8G2	0.0000
OR8G5	0.0000
OR8H1	0.0000
OR8H2	0.0000
OR8H3	0.0000
OR8I2	0.0000
OR8J1	0.0000
OR8J3	0.0000
OR8K1	0.0000
OR8K3	0.0000
OR8K5	0.0000
OR8S1	0.0000
OR8U1	0.0000
OR9A2	1.7333
OR9A4	1.7333
OR9G4	0.0000
OR9G9	0.0000
OR9I1	0.0000
OR9K2	0.0000
OR9Q1	0.0000
OR9Q2	0.0000
ORAI1	206.7599
ORAI2	902.8104
ORAI3	301.5971
ORAOV1	1070.9422
ORC1L	69.5803
ORC2L	232.0168
ORC3L	899.3438
ORC4L	744.5834
ORC5L	833.9730
ORC6L	431.1007
ORM1	0.0000
ORM2	0.0000
ORMDL1	1252.4452
ORMDL2	494.9858
ORMDL3	1596.6324
OS9	3645.9081
OSBP2	153.0271
OSBPL10	193.3886
OSBPL11	131.2368
OSBPL1A	191.6553
OSBPL2	727.0026
OSBPL3	226.8169
OSBPL5	659.1556
OSBPL6	77.5040
OSBPL7	946.8862
OSBPL8	297.3876
OSBPL9	1214.5599
OSBP	636.1273
OSCAR	43.3329
OSCP1	202.3028
OSGEPL1	323.6350
OSGEP	747.8024
OSGIN1	22.5331
OSGIN2	124.0560
OSMR	49.5233
OSM	17.0856
OSR1	9.6571
OSR2	12.6285
OST4	7512.4427
OSTBETA	20.0570
OSTCL	14.8570
OSTC	1987.8668
OSTF1	259.0071
OSTM1	467.2527
OSTN	53.9804
OSTalpha	8.4190
OTC	1.7333
OTOA	23.0284
OTOF	31.9426
OTOL1	0.0000
OTOP1	0.7429
OTOP2	0.7429
OTOP3	0.0000
OTOR	0.0000
OTOS	0.0000
OTP	0.4952
OTUB1	4051.0090
OTUB2	36.1520
OTUD1	194.1315
OTUD3	222.8550
OTUD4	372.1679
OTUD5	1813.7922
OTUD6A	0.0000
OTUD6B	214.1884
OTUD7A	25.7521
OTUD7B	69.5803
OTX1	0.0000
OTX2	7.1809
OVCA2	1860.8394
OVCH1	0.4952
OVCH2	0.0000
OVGP1	100.0371
OVOL1	0.9905
OVOL2	0.0000
OXA1L	1965.5813
OXCT1	73.0469
OXCT2	30.7045
OXER1	93.1039
OXGR1	4.4571
OXNAD1	72.0565
OXR1	536.8330
OXSM	369.4441
OXSR1	372.9107
OXTR	140.8939
OXT	12.1332
P2RX1	3.9619
P2RX2	3.4666
P2RX3	152.5319
P2RX4	309.5209
P2RX5	54.2281
P2RX6P	0.0000
P2RX6	186.9506
P2RX7	39.3711
P2RY10	6.6857
P2RY11	881.2678
P2RY12	6.1904
P2RY13	55.2185
P2RY14	28.4759
P2RY1	1.9809
P2RY2	1.7333
P2RY4	0.0000
P2RY6	55.4661
P2RY8	47.0472
P4HA1	212.2075
P4HA2	237.2168
P4HA3	27.2378
P4HB	11090.9991
P4HTM	1352.4824
P704P	541.0425
PA2G4P4	294.9115
PA2G4	1958.8956
PAAF1	1067.7232
PABPC1L2A	0.0000
PABPC1L2B	0.0000
PABPC1L	2404.6057
PABPC1P2	5.2000
PABPC1	4816.8875
PABPC3	932.0292
PABPC4L	6.1904
PABPC4	1236.8454
PABPC5	12.3808
PABPN1L	0.0000
PABPN1	5283.1497
PACRGL	194.3791
PACRG	180.2649
PACS1	1419.8341
PACS2	778.0116
PACSIN1	45.3139
PACSIN2	310.7589
PACSIN3	281.5402
PADI1	0.0000
PADI2	19.3141
PADI3	1.7333
PADI4	0.0000
PADI6	0.0000
PAEP	0.0000
PAF1	1387.6439
PAFAH1B1	2551.4424
PAFAH1B2	205.5219
PAFAH1B3	2891.1725
PAFAH2	166.6460
PAG1	435.5578
PAGE1	0.0000
PAGE2B	73.0469
PAGE2	386.7773
PAGE3	4.7047
PAGE4	0.0000
PAGE5	1273.4926
PAH	66.8565
PAICS	875.8202
PAIP1	679.7078
PAIP2B	38.3806
PAIP2	5043.4567
PAK1IP1	619.5370
PAK1	870.3727
PAK2	623.7464
PAK3	81.2183
PAK4	633.6511
PAK6	49.7710
PAK7	174.0745
PALB2	181.9983
PALLD	860.7156
PALM2-AKAP2	126.0369
PALM2	19.0665
PALM3	193.3886
PALMD	60.9137
PALM	3186.8268
PAMR1	140.6463
PAM	1820.4779
PAN2	1320.7874
PAN3	591.0610
PANK1	133.7130
PANK2	712.6408
PANK3	208.7409
PANK4	399.9010
PANX1	144.1129
PANX2	274.1117
PANX3	0.0000
PAOX	141.8844
PAPD4	662.3746
PAPD5	107.2180
PAPD7	785.4401
PAPLN	173.8269
PAPL	0.0000
PAPOLA	931.2864
PAPOLB	1.9809
PAPOLG	255.0452
PAPPA2	1.2381
PAPPA	8.4190
PAPSS1	806.2399
PAPSS2	58.4375
PAQR3	387.7677
PAQR4	561.3470
PAQR5	4.2095
PAQR6	469.2336
PAQR7	414.7580
PAQR8	336.7587
PAQR9	0.0000
PAR-SN	346.9110
PAR1	49.5233
PAR4	3.9619
PAR5	25.7521
PARD3B	2.7238
PARD3	148.0748
PARD6A	503.1571
PARD6B	57.1995
PARD6G	155.2557
PARG	396.6819
PARK2	41.5996
PARK7	8350.3776
PARL	1298.7495
PARM1	131.7321
PARN	395.9391
PARP10	187.4458
PARP11	47.0472
PARP12	261.7308
PARP14	106.9704
PARP15	17.3332
PARP16	278.3212
PARP1	1740.7453
PARP2	1405.2247
PARP3	491.0239
PARP4	181.7506
PARP6	3515.9094
PARP8	175.3126
PARP9	144.1129
PARS2	117.1227
PART1	0.4952
PARVA	1704.0981
PARVB	657.9175
PARVG	223.1026
PASD1	0.9905
PASK	248.1119
PATE1	0.0000
PATE2	2.9714
PATE3	0.0000
PATE4	0.0000
PATL1	387.2725
PATL2	9.1618
PATZ1	1021.6665
PAWR	39.3711
PAX1	0.0000
PAX2	0.0000
PAX3	0.4952
PAX4	1.2381
PAX5	6.9333
PAX6	28.4759
PAX7	35.9044
PAX8	1.9809
PAX9	0.0000
PAXIP1	243.1596
PBK	581.6516
PBLD	113.9037
PBOV1	0.0000
PBRM1	508.8523
PBX1	508.6047
PBX2	1349.5110
PBX3	1234.8644
PBX4	137.4273
PBXIP1	326.6064
PCA3	1.4857
PCBD1	3539.4330
PCBD2	214.1884
PCBP1	5066.9803
PCBP2	5958.6480
PCBP3	635.1368
PCBP4	7804.6304
PCCA	329.8254
PCCB	320.4160
PCDH10	341.4634
PCDH11X	0.0000
PCDH11Y	0.0000
PCDH12	106.9704
PCDH15	8.9142
PCDH17	271.3879
PCDH18	52.9900
PCDH19	13.3713
PCDH1	390.4915
PCDH20	125.0464
PCDH7	156.4937
PCDH8	53.7328
PCDH9	185.4649
PCDHA10	103.2562
PCDHA11	10.1523
PCDHA12	10.6475
PCDHA13	4.7047
PCDHA1	79.4850
PCDHA2	30.2092
PCDHA3	67.1041
PCDHA4	33.4283
PCDHA5	25.0093
PCDHA6	36.3997
PCDHA7	40.6091
PCDHA8	32.9330
PCDHA9	10.1523
PCDHAC1	22.7807
PCDHAC2	27.9807
PCDHB10	131.4845
PCDHB11	33.4283
PCDHB12	59.1804
PCDHB13	53.4852
PCDHB14	251.0833
PCDHB15	167.3889
PCDHB16	51.0090
PCDHB17	14.1142
